title
輔選新北全軍覆沒「辭主席負責」？黃國昌：放話聽聽就好
影／韓國瑜勝選！小編有功受邀入高雄市府 王律涵：先回台北搖飲料
影／文化局長呼聲高！ 廣告小妹寫信力薦韓國瑜「神秘高級主管」
影／段宜康砲轟賴清德「氣到拍桌」 網怒：先罵就不會被當戰犯？
被點名接民進黨主席 鄭文燦：多幫忙是應該的但…
謝長廷嘆韓流夜襲催花落 「是政權交替的前兆？」
影／章魚哥換人做「網路聲量」真變成選票！天玉里失準它預測六都全中
影／「最少10間公司打來」韓國瑜直播報喜！10萬人在線超嗨：翻轉發大財
影／北市青年選票流失 連勝文：上次責任全推給我…這次想怪誰？
中生代全面接班／綠營：蔡英文別只當總統 改選戰模式
柯文哲臉書「破200萬讚」僅次蔡英文 IG粉絲67.2萬第一高
一度辯贏韓冰、韓青？韓國瑜帥兒錄影爆卦 網卻歪樓：珍惜頭髮
民進黨喊中生代接班 林濁水轟：大聲說出你們要什麼新東西！
藍營傳勸進羅淑蕾、吳碧珠 搶姚文智北市立委遺缺
陳水扁自爆有人勸進選民進黨主席 提兩政見酸「2020再敗」
影／國民黨團點名多首長下台 賴清德閃回：適當時機報告內閣改組
「佛系」丁守中從輕鬆到鐵青 一度想宣布敗選…團隊「曉以大義」
韓邁之爭才剛開始！羅友志：民進黨未來要贏「只有陳其邁」
影／招商發大財！郭台銘點頭投資高雄 邀韓國瑜參加「兩岸企業家峰會」
國民黨台北市議長之爭恐8搶1 選後已正式表態有這4位
影／柯P「神預言」！網友翻一年前影片 只他看好韓國瑜改變國民黨
韓粉「國旗哥」選前之夜逝世 韓國瑜：等身體康復後會去祭拜
出任高雄市府治水顧問 李鴻源：陪韓國瑜「大幹一場」
25～54歲男性最關注高雄選情 「韓流」網路聲量當指標
侯友宜探視昏迷交通隊實習員警 家屬哭喊「我的孩子才21歲啊」
高雄真要發大財！北京旅行社挺韓國瑜 行程特加「旗津」推首頁
影／館長被抹綠抹藍抹紅 爆氣喊「國民黨又罵我憑什麼罵丁丁」
影／街口支付「推20%現金回饋」慶落選！王威中點出「神秘資金」：再加碼啊
韓國瑜勝選朱學恒發雞排 網開玩笑：超過4點還能排隊嗎？
中選會被控違法公告 監委針對6爭議介入調查
北市議長開第一槍！國民黨王浩表態角逐 藍營過半差2票爭取新黨支持
民進黨敗選一肩扛 蔡英文下詔罪己：真正需要改變的人是我
退出政壇下個夢在哪？ 姚文智妻子這席話讓幕僚超感動
4件事讓民進黨大輸 黃偉哲籲內閣閣員應接地氣
2020角逐總統大選？ 張善政：思考以無黨籍身份參選
丁喊邊開邊投不公！黃暐瀚：怎知選民不是「棄柯保丁」？
4年前「民進黨復仇者聯盟」網路瘋傳 網：除了他其他人全掛
陳致中：不檢討，2020不用選！ 看開票結果「心滴血流目屎」
影／陳菊、賴清德請辭被慰留 李正皓：蔡英文將被新潮流綁架
丁改提選舉無效！人渣文本：果然是懶得驗票的守中
其邁真的很棒！ 「滅火器」楊大正選後首發聲：這次真的有重傷
政壇章魚哥是你？ 李正皓神預測民進黨慘況今再揭2警示
民進黨慘敗後面臨「空前執政危機」 沈富雄籲鄭文燦選黨主席
影／韓國瑜布局高雄小內閣 張善政、李鴻源都被點名當總顧問
民進黨慘敗鄭弘儀13字吐心聲 「台灣還是台灣人的台灣」！
他挺丁提選舉無效！「不為自己爭權益的人，不會替市民爭權益」
影／陳英鈐請辭全文讓他「氣到吐血」 怒轟：原來是場地的錯、是民眾不配合！
禿子照亮燕子、漢子 還讓民進黨輸到沒褲子只剩6縣市
選前1周民調曝光！吳子嘉坦言：說「柯100%落選」是催票
鄉民自製丁守中哽圖諷「輸不起」 徐乃麟也被拿來PK笑翻網友！
你在我心中是真正的英雄！ 最強菜販韓國瑜的3個女人…選戰神助攻
影／反核食公投過關恐影響台日關係 賴清德：不做明確立場但尊重結果
徐耀昌連任苗栗縣長！江明修以「3大因素」分析勝選關鍵
影／余天淚崩辭主委！怒揭民進黨潰敗主因「司法改革」
牽線人脈、辦三山晚會掀韓流！王金平成韓國瑜勝選幕後功臣
誰要接民進黨主席？蘇貞昌呼聲高 「中生代」看好賴清德、鄭文燦
藍綠中生代支持度韓國瑜30.5％最高 賴清德19.5％、蔡英文4.2％
影／「把胸露出來」差9票敗給性騷老議員 正妹候選人申請驗票：會逆轉
影／「把爸爸借給高雄市」韓冰回加拿大讀書：我還太嫩了
影／謝龍介最高票！告白清德兄「留任吧，雖然很掉漆」笑出來…為殺進立院監督他
韓國瑜承認九二共識！上任要建「兩岸工作小組」讓高雄發展
謝長廷回台輔選姚文智 謝維洲：連任失利是自己不夠努力
林明溱贊成韓國瑜「九二共識」 南投縣府成立兩岸工作小組
高雄拚12年在她手中結束 傳陳菊堅請辭「已打包」：被韓國瑜終結太衝擊
邁粉心聲文千人按讚 網：陳其邁是人才無奈包袱太多
1分鐘打臉中選會！台北票所爆「坐地數鈔式」算公投 網看呆：世界丟臉
韓國瑜大勝15萬票翻轉高雄！王世堅：被我罵都會成功
跳海秒跳票！嗆韓國瑜「硬凹」賭注塞嘴巴 王世堅：那是形容詞
影／助韓國瑜奪下三山！楊秋興「積怨8年」反攻民進黨 默默上演復仇記
投開票亂象釀「丁守中悲歌」？ 他：「英鈐之亂」促台灣最大會
藍天再現／全民最大黨變成討厭民進黨 國民黨大老成票房毒藥
柯文哲嗡嗡嗡竟險勝丁守中 陳佩琪：工作16小時沒躺過那張床
綠營潰敗／蔡英文依賴新系 擺不平派系鬥爭只能一起沉船
民進黨失守53席次 22縣市議員「藍綠板塊位移」一次看
北市議員／藍綠皆未過半 老將落馬新秀崛起
影／先知是你？賴清德曾酸國民黨「好像穩贏」 結果真的綠地變藍天
1500＝台北價值！柯粉希望丁守中贏「老人快拿錢搭小黃」 神打臉網笑爛
藍天再現／侯友宜狂勝20萬票 助攻朱立倫再戰總統大位
影／5點回家「只睡4小時」 柯文哲：還好我沒被韓流殲滅掉
藍天再現／16縣市地方包圍中央 三個太陽2020角力大賽開打
丁守中提「當選無效之訴」 律師諷：重新選只會輸更多不會更少！
成功連任！徐耀昌率車隊掃街謝票 感謝17萬人支持
影／只想做4年！網紅呱吉初闖政壇：橇開一扇門，讓更多人進來
快訊／九合一投票大亂 中選會主委陳英鈐請辭獲准
影／黑箱10分鐘！選務猛塞筆蓋「你用這投票」 被抓包冷回：那就全部廢票
凌晨臉書發文謝票 韓國瑜：最短時間內拜訪花媽及在地前輩
人渣文本分析丁守中選票 「敗在經營三十年的士林北投」
「韓市長」當選的第一天 市黨部的氣氛是這樣的…
影／他提14年前「連宋選後爭議」 批丁守中最沒資格提驗票
韓國瑜籌組小內閣！基本門檻「英文要很好」 3副手還需懂工程、會行銷
雲林縣鄉鎮市長名單出爐！無黨籍當家佔50％ 翻轉綠營優勢
「綠地遭翻盤」大敗！他分析3大原因：民進黨引爆柯粉韓流 選務爛到爆
影／同性公投全落敗！ 她打氣：別哭！明年524同志婚照結
北市議員／親民黨、時力攻下5席 第三勢力成「關鍵少數」
雲林縣議會維持無黨籍獨大 時力攻下1席
影／逢賭必輸！韓國瑜邀跳愛河 王世堅：別贏選舉輸格調
影／柯P得票超過15萬！ 吳祥輝將不再上政論節目
影／蔣月惠積極打拚 第一高票當選後立刻「算錢」
童仲彥怒嗆姚文智「Ｘ！我早就叫你退」 網狂讚：今日你最中肯
「不如露胸！」正妹候選人被性騷議員擠下「逆轉輸9票」 粉絲氣炸
館長100%神助選！侯友宜、韓國瑜都選上 柯文哲險勝…網嗨翻：謝謝挺阿伯
影／輸柯文哲3254票 丁守中曾說：第2名就退出政壇
影／蔣月惠靠「善的信念」匯集支持 許常德：台灣的歷史新紀錄
國民黨必須啟動六大改革  孫大千：「太陽們」不轉型就退場
 ET民調／4年前斷言六都藍營只剩新北 2018精準預測民進黨失守台中高雄
影／「愛家公投」3項全過關！行政院：3個月內提同婚專法草案
當選立刻打給媽媽！韓國瑜整天僅吃「一片披薩」：最想吃冰淇淋
曾指韓國瑜會讓高雄變「中國城」 黃創夏：所以陳水扁何時北漂
影／11小時才開完票！中選會主委道歉：責任我一肩承擔，先決定公投可加快速度
影／柯文哲票數「沒超過連勝文門檻」 蔡正元：他輸掉了總統選舉門票
「柯文哲根本還沒當選」 丁守中：為57萬人爭公道！他不可能有尊嚴做市政
影／柯文哲3254票險勝！柯粉熬夜哭了…蓋千樓「灌爆姚文智」：都你在亂
國民黨打出帥哥美女牌 大安文山李柏毅、耿葳、鍾沛君當選
影／藍綠夾殺照樣當選 柯文哲驚險過關的3個原因
北市議員／松山信義綠營4席全上 「呱吉」邱威傑成功殺進議會
"影／得票數5,617…「蜂蜜檸檬」吳蕚洋和他200萬保證金噴了！"
首現出櫃議員 前愛人苗博雅、林穎孟攻下深藍鐵票倉
最新／柯文哲勝丁守中3254票！全台22縣市長當選名單看這裡
民進黨慘敗剩6地、國民黨豪奪15縣市 藍綠最新版圖一次看
北市議員／「美女主播」鍾佩玲、張斯綱當選 謝維洲中箭落馬
影／阿北回來了！柯文哲：你們的期待就是我的動力，永遠不變
提選舉無效／丁守中：台灣民主醜聞！支持者是最大的受害者
不斷更新／柯文哲險勝丁守中 凌晨2點37分票數小贏3254票
台北開票超過10個小時「真的快睡著」 王鴻薇轟：這是光榮城市？
新北「章魚哥」建德里失準 侯友宜得票率低估6.17%
北市議員／柯黑一級戰區！王世堅連任 賭柯文哲落選要剃頭
「港湖吸票機」高嘉瑜第一名連任！李明賢、游淑慧首次參選就上榜
民進黨慘輸還脫累柯P？ 網怨陳菊「北漂總統府」、「硬派姚選」
北市議員／綠營中正萬華掉一席 「柯家軍」徐立信奪最高票
臉書開戰！柯粉亂入「擊潰丁守中」…丁粉怒轟：沒水準
丁守中一路緊咬！柯粉怒了灌爆姚文智臉書 「你害慘柯文哲」
韓冰選立委？最佳助選員有望成「政治新星」 聯手老爸翻轉南台灣
北市議員／「第3美正妹候選人」 主播鍾佩玲篤定當選
影／投票日一團亂引眾怒 中選會深夜竟架出拒馬
影／「不懂同婚公投為何這麼慘」 網友嘆：看得太淺了
高雄大寮深綠票倉變藍天！ 韓國瑜比陳其邁多出3800票
影／一進投票所被塞「全蓋好公投」！阿公氣炸飆罵選務 員警冷漠站外頭
快訊／雲林「8字政見系」議員全落馬 僅「Q版圖」蔡東富勝選
快訊／羅智強票數贏過同黨候選人李柏毅！
嘉市／最大贏家！ 無黨籍取13席嘉市議員
北市議員／大安文山 羅智強宣布當選：戰鬥小強重裝升級
快訊／民進黨老將王世堅票數贏過同黨顏若芳！
快訊／雲林縣議員43席「藍綠競爭慘敗」 國民黨只拿7席
北市議員／大安文山25搶13 歐陽龍連任失敗
連家軍成型！連勝文力推11議員全上 國民黨世代交替
韓國瑜當選感言 「感謝我可敬的對手陳其邁」
苗栗「雙徐之爭」 徐耀昌大贏6萬票當選縣長
黃國昌要拚20席！時代力量公布「確認當選名單」一次看
勞動黨當選2位竹縣議員 羅美文、陳新源維繫台灣左翼薪火
宜縣蘇澳議員林騰煌爆千元買票收押 仍以第二名當選
韓國瑜當選宅神請雞排 網：感謝世堅議員給高雄帶來希望
嘉市／涉賄副議長郭明賓連任成功 官司後續備受關注
辭立委催票有效？盧秀燕、張麗善都當選 姚文智失業了！
綠地轉藍！民進黨剩5縣市「掀請辭潮」 蘇貞昌：非常希望賴院長留行政院
新北台中高雄勝 郝龍斌：謝謝台灣人民願意再給國民黨一次機會
龍崎牛埔里長陳永和選市長 輸了選戰贏得敬重
快訊／「國民黨版高嘉瑜」 徐巧芯票數比老將秦慧珠高
「一瓶礦泉水」翻轉高雄 韓國瑜把不可能變成可能
贏了對手6萬票 黃偉哲感言：我要把談話精減一點
柯文哲輸就剃光頭！王世堅篤定連任：已帶來理髮師
51萬票當選 鄭文燦：未來4年「戰戰兢兢、如臨深淵」
快訊／全台最中肯「4字政見」敗選！苗栗議員謝芳紋僅2000票 慘丟綠席
禮讓蔡英文先談話 鄭文燦大勝但臉色凝重「這是沒有喜悅的勝利」
嘉市／全台名字最長候選人台灣阿成落選 20萬保證金飛了
島國女神首參選就凍蒜！ 林亮君：不要小看年輕人「小孩開大車」
韓國瑜當選！ 柯文哲才酸綠營「硬拔又反對進北市府」釀今日慘敗
姚文智宣布敗選對結果「很失望」 未來不接任何政治事務！
綠營輸去大半江山 張亞中：只代表民進黨做得爛不是喜歡國民黨
嘉市／救災議員王美惠 再度衝出嘉市最高票
竹市開票進行中 榮登第一美市議員候選人施乃如得票數看這！
青天白日滿地紅滿港都 選戰讓中華民國在高雄「重生」
嘉市／藍營集中選票喊話奏效 蕭淑麗超低得票敗選
親自致電恭喜！陳其邁敗選全文：跟我一起支持韓國瑜市長
敗選氣氛瀰漫！賴清德請辭閣揆 負起政治責任
快訊／民進黨大敗選 賴清德向蔡英文口頭請辭
快訊／姚文智宣布敗選 「未來不會接受任何政治事務」
嘉市／涂醒哲連任失利 以2302票差距敗給黃敏惠
最新開票／韓國瑜票數破57萬 中選會網站顯示：56萬1202票
丁守中緊咬差距僅300多票 柯文哲要幕僚「不要跟我講話」
蘇貞昌輸侯友宜21萬票 敗選感言全文：黨一定要深刻檢討
嘉市／黃敏惠成功回鍋當選市長 得票率41.18％險勝涂醒哲
